product_id,product_name,brand,price,original_price,discount_percentage,discount_amount,rating,ratings_count,reviews_count,display_size,display_type,screen_resolution,battery_life,battery_capacity,water_resistance,bluetooth_version,compatibility,heart_rate_monitor,blood_oxygen_monitor,sports_modes,gps,bluetooth_calling,strap_material,strap_color,weight,warranty,availability,charging_time,stress_monitor,nfc_payments,camera_control,voice_assistant,case_material,dimensions,launch_date,battery_life_days,review_ratio
sw10349,noise colorfit icon female health tracking,noise,5160.0,6000,14,840,4.6,31367,14183,1.4,lcd,379x323 pixels,11 days,364.0,3atm,5.0,android,False,1,70,False,False,leather,brown,42.0,2 year,in stock,2 hours,1,0,1,0,fiber,45x43x13 mm,2023-07-01,11.0,0.45216310134855103
sw10350,xiaomi mi band ultra music control,xiaomi,4103.0,6612,37,2509,4.7,29475,3180,1.3,lcd,339x440 pixels,8 days,563.0,ip67,5.0,android  ios,False,0,74,False,False,silicone,pink,70.0,1 year,out of stock,3 hours,0,0,0,0,plastic,48x45x11 mm,2023-03-01,8.0,0.1078880407124682
sw10351,ambrane stride lite sleep tracking,ambrane,2226.0,3055,27,829,4.3,34083,11747,1.2,tft,345x424 pixels,13 days,345.0,ip67,5.0,android,False,1,82,False,False,nylon,gold,75.0,2 year,in stock,2 hours,0,0,1,0,plastic,44x41x10 mm,2024-08-01,13.0,0.3446586274682393
sw10352,ambrane curve pro notification alerts,ambrane,1605.0,1872,14,267,4.3,32338,8412,1.3,tft,441x324 pixels,11 days,346.0,ip67,5.0,android  ios,False,0,65,False,False,silicone,green,32.0,2 year,in stock,1 hours,0,0,1,0,fiber,42x36x15 mm,2023-05-01,11.0,0.260127404292164
sw10353,fitbit charge 4 camera control,fitbit,11655.0,14315,18,2660,4.3,12542,14144,1.8,oled,356x357 pixels,9 days,372.0,water resistant,5.2,ios,False,0,102,False,False,leather,gold,42.0,2 year,out of stock,3 hours,1,0,1,0,plastic,50x45x14 mm,2022-10-01,9.0,1.1277308244299156
sw10354,xiaomi mi band camera control,xiaomi,1915.0,2264,15,349,4.0,29579,17232,1.3,lcd,364x446 pixels,21 days,241.0,ip68,5.0,android  ios,False,1,87,False,False,polycarbonate,silver,55.0,1 year,in stock,2 hours,0,0,1,1,plastic,50x40x12 mm,2022-05-01,21.0,0.582575475844349
sw10355,xiaomi mi band ultra heart rate monitor,xiaomi,2421.0,4015,39,1594,4.2,1960,3273,1.2,tft,377x411 pixels,16 days,308.0,ip68,5.0,ios,False,1,78,False,False,nylon,gold,80.0,1 year,in stock,2 hours,1,0,1,0,fiber,47x39x10 mm,2022-10-01,16.0,1.6698979591836736
sw10356,fitbit versa 2 voice assistant,fitbit,8114.0,12347,34,4233,4.5,20312,423,1.8,amoled,378x364 pixels,11 days,519.0,ip67,5.2,ios,False,1,91,False,False,nylon,purple,56.0,1 year,out of stock,2 hours,1,0,1,1,fiber,43x43x13 mm,2023-11-01,11.0,0.020825128003150846
sw10357,huami amazfit bip lite amoled display,huami,4026.0,6509,38,2483,4.2,18253,1764,1.2,lcd,373x366 pixels,10 days,218.0,5atm,5.0,android,False,1,73,False,False,metal,gold,67.0,2 year,in stock,1 hours,0,0,1,1,plastic,42x39x10 mm,2022-06-01,10.0,0.09664164794828248
sw10358,samsung galaxy fit ultra female health tracking,samsung,12055.0,18375,34,6320,4.4,20417,14445,1.8,amoled,398x380 pixels,11 days,387.0,water resistant,5.2,ios,False,1,98,False,False,metal,blue,73.0,1 year,in stock,3 hours,0,1,1,0,fiber,42x39x12 mm,2022-10-01,11.0,0.707498653083215
sw10359,boat flash ultra bluetooth calling,boat,2679.0,3340,19,661,4.8,46830,6310,1.4,tft,405x406 pixels,17 days,504.0,3atm,5.0,android  ios,False,1,67,False,False,leather,green,33.0,2 year,in stock,3 hours,1,0,0,0,metal,50x42x12 mm,2023-06-01,17.0,0.13474268631219305
sw10360,ambrane stride 4 female health tracking,ambrane,1412.0,2205,35,793,4.0,2985,3216,1.3,lcd,395x396 pixels,18 days,382.0,3atm,5.0,android  ios,False,1,84,False,False,tpu,blue,78.0,1 year,out of stock,1 hours,1,0,1,0,metal,46x35x13 mm,2024-08-01,18.0,1.0773869346733669
sw10361,fireboltt ninja ultra water resistance,fireboltt,6058.0,9935,39,3877,4.1,19955,17426,1.4,lcd,404x334 pixels,20 days,314.0,water resistant,5.0,ios,False,1,96,False,False,silicone,blue,53.0,2 year,in stock,2 hours,1,0,0,0,plastic,45x41x15 mm,2023-06-01,20.0,0.8732648459032823
sw10362,fitbit inspire max voice assistant,fitbit,18543.0,29576,37,11033,4.5,37080,17636,1.8,amoled,352x330 pixels,7 days,582.0,3atm,5.2,ios,False,1,115,False,False,nylon,gold,67.0,2 year,in stock,1 hours,1,0,1,1,fiber,46x42x14 mm,2023-06-01,7.0,0.4756202804746494
sw10363,boat wave 2 weather display,boat,2625.0,4411,40,1786,4.5,5597,18796,1.4,lcd,444x402 pixels,7 days,540.0,ip67,5.0,ios,False,1,89,False,False,silicone,green,31.0,1 year,in stock,2 hours,0,0,1,1,metal,46x41x13 mm,2023-07-01,7.0,3.3582276219403253
sw10364,boat flash lite stress monitoring,boat,8861.0,14792,40,5931,4.1,44311,13244,1.8,oled,353x356 pixels,7 days,366.0,3atm,5.2,android  ios,False,0,97,False,False,metal,purple,57.0,1 year,out of stock,3 hours,0,0,0,1,plastic,42x40x12 mm,2024-07-01,7.0,0.2988874094468642
sw10365,sonata essence lite female health tracking,sonata,3721.0,6562,43,2841,4.1,49099,8632,1.2,tft,385x404 pixels,21 days,256.0,5atm,5.0,android  ios,False,0,99,False,False,silicone,pink,63.0,2 year,in stock,3 hours,0,0,1,0,fiber,47x41x12 mm,2023-11-01,21.0,0.17580806126397686
sw10366,garmin forerunner plus female health tracking,garmin,25199.0,40058,37,14859,4.0,24029,10337,1.8,amoled,369x347 pixels,6 days,433.0,water resistant,5.3,android  ios,False,1,200,False,False,leather,silver,30.0,2 year,in stock,1 hours,1,1,0,0,fiber,50x41x15 mm,2022-05-01,6.0,0.43018852220233883
sw10367,fireboltt armor ultra music control,fireboltt,1346.0,1926,30,580,3.9,9801,14256,1.3,tft,376x336 pixels,10 days,580.0,water resistant,5.0,android  ios,False,0,98,False,False,leather,black,80.0,1 year,in stock,3 hours,1,0,0,1,metal,46x45x11 mm,2022-03-01,10.0,1.4545454545454546
sw10368,fireboltt ninja 3 notification alerts,fireboltt,6863.0,9110,24,2247,4.2,46326,10924,1.3,tft,438x424 pixels,18 days,433.0,3atm,5.0,android,False,0,95,False,False,silicone,blue,55.0,2 year,in stock,2 hours,1,0,0,1,metal,50x35x12 mm,2022-05-01,18.0,0.2358071061606873
sw10369,fitbit versa pro gps navigation,fitbit,7699.0,11331,32,3632,4.3,33540,17453,1.3,lcd,393x352 pixels,19 days,580.0,water resistant,5.0,android,False,1,76,False,False,nylon,red,68.0,2 year,in stock,1 hours,1,0,1,0,fiber,49x43x11 mm,2024-04-01,19.0,0.5203637447823495
sw10370,fastrack reflex notification alerts,fastrack,3794.0,4738,19,944,4.1,32337,14767,1.2,lcd,346x324 pixels,10 days,265.0,3atm,5.0,android  ios,False,1,50,False,False,leather,black,64.0,2 year,out of stock,1 hours,0,0,1,0,metal,49x38x11 mm,2024-12-01,10.0,0.4566595540711878
sw10371,garmin fenix max heart rate monitor,garmin,15305.0,27371,44,12066,4.7,11107,7121,1.8,oled,422x433 pixels,12 days,316.0,5atm,5.2,ios,False,1,92,False,False,nylon,gold,76.0,2 year,out of stock,3 hours,1,1,1,1,plastic,50x43x12 mm,2024-01-01,12.0,0.6411272170703161
sw10372,garmin forerunner 2 bluetooth calling,garmin,44586.0,54680,18,10094,4.6,16198,12625,2.0,amoled,328x407 pixels,5 days,254.0,ip68,5.3,android,False,1,184,False,False,polycarbonate,brown,52.0,1 year,out of stock,3 hours,1,1,0,0,fiber,50x35x14 mm,2022-09-01,5.0,0.7794172120014816
sw10373,crossbeats ignite plus camera control,crossbeats,7783.0,13592,42,5809,4.0,6626,2517,1.3,tft,325x343 pixels,18 days,561.0,5atm,5.0,android,False,0,68,False,False,tpu,silver,62.0,2 year,out of stock,1 hours,0,0,1,1,plastic,47x37x10 mm,2024-01-01,18.0,0.3798671898581346
sw10374,crossbeats elevate ultra camera control,crossbeats,2288.0,3281,30,993,4.8,48648,8678,1.3,tft,327x365 pixels,11 days,422.0,ip67,5.0,ios,False,1,70,False,False,metal,blue,45.0,1 year,out of stock,1 hours,0,0,0,0,fiber,43x35x13 mm,2023-06-01,11.0,0.17838348955763855
sw10375,apple watch ultra spo2 monitor,apple,43171.0,52092,17,8921,4.3,10420,3181,2.0,amoled,378x404 pixels,4 days,596.0,water resistant,5.3,ios,False,1,196,False,False,leather,silver,62.0,1 year,in stock,1 hours,0,1,0,1,plastic,49x37x15 mm,2023-09-01,4.0,0.30527831094049906
sw10376,garmin fenix 4 water resistance,garmin,17174.0,25508,32,8334,3.9,11841,19867,1.6,amoled,376x333 pixels,14 days,364.0,ip68,5.2,android  ios,False,0,108,False,False,nylon,green,65.0,1 year,out of stock,2 hours,1,0,1,0,plastic,46x43x13 mm,2024-05-01,14.0,1.6778143737859978
sw10377,titan juxt 4 voice assistant,titan,5266.0,9284,43,4018,4.7,48866,17762,1.2,lcd,418x342 pixels,9 days,344.0,ip68,5.0,android,False,0,92,False,False,metal,red,55.0,2 year,in stock,2 hours,0,0,0,0,plastic,48x37x12 mm,2024-12-01,9.0,0.3634838128760283
sw10378,crossbeats ignite 2 weather display,crossbeats,5882.0,6899,14,1017,4.4,35265,4609,1.2,lcd,440x348 pixels,17 days,561.0,5atm,5.0,android,False,1,67,False,False,nylon,purple,57.0,2 year,in stock,3 hours,0,0,1,1,metal,47x45x12 mm,2022-10-01,17.0,0.13069615766340564
sw10379,amazfit gtr 4 weather display,amazfit,4059.0,6038,32,1979,4.4,38932,5419,1.3,lcd,424x439 pixels,9 days,546.0,3atm,5.0,android,False,0,86,False,False,polycarbonate,pink,62.0,1 year,out of stock,1 hours,1,0,1,1,fiber,46x44x14 mm,2022-06-01,9.0,0.1391914106647488
sw10380,garmin forerunner heart rate monitor,garmin,32033.0,41205,22,9172,4.1,26476,15077,2.2,amoled,411x427 pixels,6 days,355.0,water resistant,5.3,ios,False,1,191,False,False,nylon,green,47.0,2 year,in stock,2 hours,0,1,1,1,fiber,50x42x12 mm,2024-12-01,6.0,0.5694591327995165
sw10381,huami amazfit gts max weather display,huami,7310.0,10950,33,3640,4.4,46450,18773,1.2,lcd,340x355 pixels,19 days,301.0,ip67,5.0,android,False,0,72,False,False,polycarbonate,red,75.0,2 year,out of stock,3 hours,1,0,1,0,fiber,44x41x15 mm,2023-03-01,19.0,0.40415500538213134
sw10382,fireboltt quantum plus heart rate monitor,fireboltt,1971.0,2964,33,993,4.3,5624,17813,1.3,lcd,438x385 pixels,20 days,540.0,3atm,5.0,android  ios,False,0,90,False,False,polycarbonate,brown,76.0,2 year,in stock,3 hours,1,0,0,1,metal,48x38x14 mm,2022-03-01,20.0,3.1673186344238977
sw10383,ambrane curve plus notification alerts,ambrane,1721.0,2020,14,299,4.1,5559,10838,1.4,tft,365x394 pixels,10 days,348.0,ip67,5.0,ios,False,0,51,False,False,metal,brown,45.0,2 year,out of stock,2 hours,1,0,1,0,fiber,44x45x14 mm,2023-10-01,10.0,1.9496312286382442
sw10384,apple watch ultra 2 water resistance,apple,56484.0,67520,16,11036,4.5,17861,1593,2.2,amoled,347x437 pixels,3 days,338.0,ip67,5.3,android  ios,False,1,124,False,False,metal,silver,44.0,2 year,out of stock,3 hours,0,1,0,0,plastic,44x41x13 mm,2023-11-01,3.0,0.08918873523318963
sw10385,fitbit versa ultra bluetooth calling,fitbit,6035.0,10476,42,4441,3.8,38816,17455,1.4,lcd,386x320 pixels,21 days,466.0,ip67,5.0,android  ios,False,0,97,False,False,nylon,green,57.0,1 year,in stock,1 hours,1,0,1,0,metal,40x42x10 mm,2024-03-01,21.0,0.44968569661995056
sw10386,ambrane stride 4 sleep tracking,ambrane,3114.0,5335,41,2221,4.6,28685,13401,1.4,lcd,380x328 pixels,11 days,373.0,ip68,5.0,android,False,1,88,False,False,silicone,pink,67.0,1 year,in stock,2 hours,0,0,0,1,fiber,40x41x13 mm,2023-03-01,11.0,0.467177967578874
sw10387,amazfit band ultra music control,amazfit,12651.0,22309,43,9658,4.1,16371,5848,1.6,oled,359x422 pixels,14 days,204.0,5atm,5.2,android,False,0,108,False,False,polycarbonate,red,46.0,1 year,out of stock,2 hours,1,1,0,0,plastic,45x44x15 mm,2024-09-01,14.0,0.3572170301142264
sw10388,crossbeats ignite 2 gps navigation,crossbeats,5971.0,8406,28,2435,4.0,14828,689,1.4,lcd,394x375 pixels,13 days,599.0,water resistant,5.0,ios,False,1,95,False,False,silicone,brown,33.0,2 year,in stock,2 hours,1,0,1,0,metal,47x36x11 mm,2023-06-01,13.0,0.04646614513083356
sw10389,titan juxt plus amoled display,titan,9913.0,16749,40,6836,4.7,41999,17233,1.8,oled,379x327 pixels,11 days,242.0,ip68,5.2,ios,False,0,90,False,False,tpu,black,55.0,2 year,out of stock,2 hours,0,0,1,1,fiber,48x37x13 mm,2024-11-01,11.0,0.4103192933165075
sw10390,huami amazfit gts 4 weather display,huami,6733.0,9906,32,3173,4.0,26855,12951,1.2,tft,322x425 pixels,11 days,490.0,ip67,5.0,android,False,0,82,False,False,nylon,brown,55.0,1 year,out of stock,3 hours,0,0,1,1,plastic,49x40x15 mm,2022-07-01,11.0,0.4822565630236455
sw10391,realme watch female health tracking,realme,2339.0,2710,13,371,4.4,9317,9509,1.3,tft,385x366 pixels,18 days,501.0,5atm,5.0,android,False,0,84,False,False,metal,silver,73.0,1 year,in stock,3 hours,1,0,1,1,plastic,42x36x13 mm,2022-08-01,18.0,1.020607491681872
sw10392,ambrane stride plus voice assistant,ambrane,3280.0,5900,44,2620,4.3,23191,5235,1.2,lcd,356x410 pixels,20 days,265.0,ip67,5.0,android,False,0,71,False,False,polycarbonate,brown,60.0,2 year,out of stock,2 hours,0,0,0,0,metal,43x38x11 mm,2024-10-01,20.0,0.22573412099521367
sw10393,samsung galaxy fit 4 weather display,samsung,12454.0,16403,24,3949,4.7,28442,15237,1.6,oled,357x340 pixels,12 days,338.0,3atm,5.2,ios,False,0,119,False,False,tpu,red,30.0,1 year,in stock,2 hours,0,0,0,1,plastic,50x42x14 mm,2024-10-01,12.0,0.5357218198438929
sw10394,fitbit versa water resistance,fitbit,8106.0,12012,32,3906,4.0,45581,11238,1.6,amoled,438x333 pixels,7 days,387.0,5atm,5.2,ios,False,1,97,False,False,silicone,gold,60.0,1 year,out of stock,3 hours,0,1,0,1,plastic,41x36x14 mm,2023-03-01,7.0,0.2465500976283978
sw10395,oneplus watch plus heart rate monitor,oneplus,5387.0,8338,35,2951,4.6,28677,12550,1.4,lcd,428x449 pixels,19 days,341.0,5atm,5.0,android,False,1,64,False,False,tpu,silver,49.0,2 year,in stock,1 hours,1,0,0,0,fiber,44x43x11 mm,2024-12-01,19.0,0.43763294626355614
sw10396,garmin instinct 3 gps navigation,garmin,42779.0,65071,34,22292,4.5,25544,14818,2.0,amoled,348x428 pixels,6 days,377.0,5atm,5.3,android,False,1,125,False,False,nylon,pink,56.0,2 year,in stock,3 hours,0,1,1,0,metal,48x42x13 mm,2023-07-01,6.0,0.5800970873786407
sw10397,amazfit gtr lite gps navigation,amazfit,7650.0,12717,39,5067,4.4,40906,628,1.4,lcd,335x347 pixels,7 days,306.0,ip68,5.0,android,False,0,80,False,False,polycarbonate,pink,51.0,1 year,out of stock,2 hours,1,0,1,1,fiber,48x41x14 mm,2023-07-01,7.0,0.015352271060480125
sw10398,boult bolt plus stress monitoring,boult,3513.0,4546,22,1033,4.4,22468,1951,1.3,tft,431x435 pixels,20 days,386.0,ip68,5.0,android,False,0,100,False,False,metal,green,50.0,2 year,in stock,3 hours,0,0,1,0,plastic,47x35x10 mm,2023-12-01,20.0,0.08683460922200463
sw10399,noise colorfit icon 3 female health tracking,noise,6133.0,7781,21,1648,4.0,27632,16957,1.3,lcd,376x450 pixels,8 days,490.0,ip67,5.0,android  ios,False,1,69,False,False,nylon,red,67.0,2 year,in stock,2 hours,0,0,0,0,metal,49x45x12 mm,2022-02-01,8.0,0.6136725535610886
sw10400,fireboltt quantum ultra notification alerts,fireboltt,3707.0,6654,44,2947,4.5,12213,11634,1.3,lcd,429x444 pixels,19 days,413.0,ip67,5.0,android,False,0,57,False,False,silicone,pink,33.0,2 year,in stock,2 hours,1,0,1,1,fiber,44x44x10 mm,2023-09-01,19.0,0.9525915008597396
sw10401,fitbit charge stress monitoring,fitbit,18051.0,23014,21,4963,4.6,36816,16276,1.6,amoled,348x445 pixels,10 days,493.0,5atm,5.2,android,False,0,113,False,False,tpu,black,78.0,2 year,out of stock,2 hours,1,1,1,0,plastic,40x37x12 mm,2023-11-01,10.0,0.442090395480226
sw10402,boat flash music control,boat,3512.0,5496,36,1984,4.7,6405,18809,1.3,tft,419x365 pixels,20 days,595.0,water resistant,5.0,android,False,0,93,False,False,metal,black,45.0,2 year,in stock,2 hours,0,0,1,0,plastic,50x40x15 mm,2024-06-01,20.0,2.9366120218579237
sw10403,titan juxt plus amoled display,titan,9682.0,14779,34,5097,4.1,32661,834,1.8,amoled,426x384 pixels,12 days,464.0,5atm,5.2,ios,False,0,116,False,False,tpu,pink,63.0,2 year,in stock,2 hours,1,1,1,0,plastic,47x38x15 mm,2024-11-01,12.0,0.025535041792964085
sw10404,ambrane curve pro voice assistant,ambrane,1226.0,1858,34,632,4.5,44650,4546,1.2,tft,396x324 pixels,7 days,280.0,ip68,5.0,android,False,1,73,False,False,tpu,green,63.0,1 year,in stock,2 hours,0,0,0,1,plastic,44x45x15 mm,2024-07-01,7.0,0.1018141097424412
sw10405,sonata essence 4 amoled display,sonata,2636.0,3100,14,464,4.8,20996,19152,1.3,lcd,361x379 pixels,7 days,246.0,ip68,5.0,ios,False,0,64,False,False,polycarbonate,silver,38.0,1 year,out of stock,2 hours,1,0,0,0,plastic,44x36x14 mm,2024-02-01,7.0,0.9121737473804534
sw10406,oneplus watch 3 bluetooth calling,oneplus,7836.0,13491,41,5655,4.8,26688,8695,1.3,lcd,332x320 pixels,18 days,324.0,ip68,5.0,android,False,0,55,False,False,silicone,black,43.0,1 year,in stock,1 hours,1,0,0,1,fiber,43x43x13 mm,2023-10-01,18.0,0.32580185851318944
sw10407,samsung gear sport ultra spo2 monitor,samsung,23023.0,32500,29,9477,4.7,43032,12831,2.0,amoled,387x407 pixels,4 days,355.0,ip68,5.3,ios,False,1,126,False,False,nylon,purple,41.0,2 year,in stock,1 hours,0,1,0,0,fiber,49x37x13 mm,2023-09-01,4.0,0.2981734523145566
sw10408,titan juxt 2 music control,titan,5225.0,9130,42,3905,4.2,20866,18542,1.4,lcd,339x355 pixels,11 days,414.0,water resistant,5.0,ios,False,0,66,False,False,polycarbonate,black,32.0,2 year,in stock,3 hours,1,0,1,1,plastic,49x39x12 mm,2023-04-01,11.0,0.8886226397009489
sw10409,huami amazfit gts weather display,huami,6447.0,10923,40,4476,4.4,49066,12154,1.3,tft,382x408 pixels,8 days,292.0,water resistant,5.0,ios,False,0,58,False,False,leather,green,50.0,1 year,in stock,1 hours,1,0,1,1,fiber,50x39x14 mm,2023-12-01,8.0,0.2477071699343741
sw10410,fitbit charge ultra heart rate monitor,fitbit,21364.0,27044,21,5680,4.8,35215,11969,1.8,amoled,353x378 pixels,3 days,206.0,3atm,5.3,ios,False,1,177,False,False,polycarbonate,blue,39.0,2 year,in stock,2 hours,0,1,0,1,plastic,47x43x11 mm,2024-10-01,3.0,0.3398835723413318
sw10411,boult bolt 2 sports modes,boult,1339.0,2175,38,836,4.1,43641,12880,1.3,tft,405x420 pixels,11 days,431.0,ip68,5.0,android,False,0,85,False,False,tpu,red,47.0,1 year,in stock,3 hours,1,0,1,1,fiber,41x39x15 mm,2024-08-01,11.0,0.29513530854013426
sw10412,ambrane curve pro heart rate monitor,ambrane,1199.0,2000,40,801,4.7,18878,6094,1.2,lcd,320x377 pixels,8 days,209.0,3atm,5.0,android,False,0,60,False,False,leather,gold,64.0,2 year,out of stock,1 hours,0,0,1,1,plastic,46x44x10 mm,2022-11-01,8.0,0.3228096196630999
sw10413,sonata essence 3 stress monitoring,sonata,1296.0,1499,13,203,3.9,39624,2947,1.2,tft,395x445 pixels,13 days,594.0,water resistant,5.0,android  ios,False,1,52,False,False,silicone,purple,78.0,1 year,in stock,2 hours,1,0,1,0,plastic,45x37x14 mm,2023-07-01,13.0,0.07437411669695135
sw10414,garmin forerunner lite stress monitoring,garmin,39024.0,50347,22,11323,4.4,24009,4982,2.2,amoled,327x365 pixels,4 days,241.0,5atm,5.3,android  ios,False,1,145,False,False,leather,gold,45.0,1 year,in stock,3 hours,0,1,0,1,metal,49x38x14 mm,2022-05-01,4.0,0.20750551876379691
sw10415,huami amazfit gts 4 sports modes,huami,5488.0,8088,32,2600,4.2,43764,8066,1.2,tft,341x408 pixels,13 days,356.0,5atm,5.0,ios,False,1,78,False,False,metal,pink,72.0,2 year,out of stock,2 hours,0,0,0,1,metal,49x37x15 mm,2023-11-01,13.0,0.18430673613015264
sw10416,crossbeats ignite 4 amoled display,crossbeats,7727.0,12885,40,5158,4.6,34265,10981,1.4,tft,336x440 pixels,9 days,447.0,ip68,5.0,android  ios,False,0,87,False,False,metal,pink,60.0,1 year,in stock,2 hours,0,0,0,0,metal,40x36x10 mm,2024-05-01,9.0,0.320472785641325
sw10417,ambrane stride pro camera control,ambrane,1635.0,2401,31,766,4.7,40722,15652,1.4,tft,372x397 pixels,14 days,342.0,ip67,5.0,ios,False,1,90,False,False,metal,black,66.0,2 year,out of stock,2 hours,1,0,1,0,metal,43x39x13 mm,2024-01-01,14.0,0.3843622611855999
sw10418,fastrack revolt gps navigation,fastrack,1796.0,2735,34,939,4.6,6956,6626,1.2,lcd,339x320 pixels,11 days,510.0,3atm,5.0,android,False,1,58,False,False,leather,silver,73.0,1 year,out of stock,2 hours,1,0,1,1,metal,43x43x14 mm,2023-04-01,11.0,0.952558941920644
sw10419,sonata essence ultra camera control,sonata,3226.0,4237,23,1011,3.8,13000,12315,1.4,tft,326x350 pixels,16 days,335.0,5atm,5.0,android  ios,False,0,59,False,False,silicone,green,31.0,1 year,out of stock,3 hours,0,0,1,1,metal,42x36x11 mm,2023-05-01,16.0,0.9473076923076923
sw10420,sonata essence pro heart rate monitor,sonata,3206.0,3969,19,763,4.2,27218,2756,1.4,lcd,412x416 pixels,14 days,463.0,water resistant,5.0,android,False,0,70,False,False,metal,red,66.0,2 year,in stock,2 hours,0,0,0,1,metal,42x41x13 mm,2022-03-01,14.0,0.10125652141964876
sw10421,garmin venu 2 gps navigation,garmin,31389.0,39774,21,8385,4.1,39540,3568,2.2,amoled,341x395 pixels,3 days,268.0,5atm,5.3,android  ios,False,1,115,False,False,leather,silver,40.0,1 year,in stock,3 hours,1,1,1,0,plastic,44x40x10 mm,2023-04-01,3.0,0.0902377339403136
sw10422,sonata smart lite bluetooth calling,sonata,2031.0,3453,41,1422,4.4,3661,12329,1.4,tft,327x360 pixels,14 days,439.0,water resistant,5.0,android  ios,False,0,72,False,False,polycarbonate,brown,37.0,1 year,in stock,2 hours,0,0,0,0,fiber,40x43x13 mm,2024-07-01,14.0,3.3676591095329145
sw10423,fitbit charge pro bluetooth calling,fitbit,9092.0,16100,43,7008,3.8,33757,10231,1.6,amoled,399x396 pixels,13 days,321.0,water resistant,5.2,android  ios,False,1,93,False,False,metal,gold,79.0,2 year,in stock,3 hours,1,0,1,0,metal,42x35x11 mm,2022-03-01,13.0,0.30307788014337766
sw10424,sonata essence pro camera control,sonata,2970.0,3453,13,483,4.0,38520,9977,1.4,tft,447x344 pixels,9 days,500.0,5atm,5.0,android  ios,False,1,88,False,False,leather,blue,38.0,2 year,in stock,1 hours,1,0,1,0,plastic,43x45x15 mm,2023-07-01,9.0,0.25900830737279334
sw10425,garmin instinct 2 voice assistant,garmin,44479.0,75592,41,31113,4.6,30009,10501,1.8,amoled,320x393 pixels,4 days,304.0,water resistant,5.3,android,False,1,108,False,False,nylon,blue,56.0,2 year,in stock,1 hours,0,1,1,0,metal,41x35x12 mm,2023-04-01,4.0,0.3499283548268853
sw10426,garmin venu 3 female health tracking,garmin,43431.0,64695,32,21264,4.8,48361,10380,2.0,amoled,339x352 pixels,3 days,311.0,ip68,5.3,android  ios,False,1,159,False,False,metal,gold,48.0,2 year,in stock,1 hours,1,1,1,1,fiber,49x37x14 mm,2024-06-01,3.0,0.214635760220012
sw10427,realme techlife 4 notification alerts,realme,4480.0,5526,18,1046,4.6,11316,16585,1.3,lcd,419x433 pixels,17 days,368.0,ip67,5.0,android  ios,False,0,52,False,False,metal,blue,59.0,1 year,out of stock,1 hours,0,0,1,1,metal,49x42x15 mm,2023-03-01,17.0,1.4656238953693885
sw10428,fastrack revolt max weather display,fastrack,2880.0,3568,19,688,4.3,16796,8241,1.2,lcd,333x386 pixels,13 days,545.0,ip68,5.0,android,False,1,67,False,False,leather,silver,42.0,2 year,in stock,1 hours,1,0,0,1,metal,49x38x14 mm,2023-07-01,13.0,0.490652536318171
sw10429,huami amazfit gts ultra female health tracking,huami,3789.0,5458,30,1669,4.7,32772,18148,1.4,tft,446x443 pixels,20 days,294.0,ip67,5.0,ios,False,1,53,False,False,nylon,blue,73.0,2 year,out of stock,3 hours,1,0,1,1,plastic,40x44x12 mm,2023-04-01,20.0,0.5537654094959111
sw10430,xiaomi mi band 4 notification alerts,xiaomi,1934.0,3426,43,1492,4.4,34839,13895,1.2,lcd,327x402 pixels,11 days,314.0,water resistant,5.0,android  ios,False,1,60,False,False,metal,green,46.0,2 year,in stock,2 hours,0,0,0,1,metal,42x42x10 mm,2023-08-01,11.0,0.39883463934096847
sw10431,fitbit inspire lite music control,fitbit,16073.0,21457,25,5384,4.0,19060,16188,1.6,amoled,438x381 pixels,11 days,367.0,water resistant,5.2,android  ios,False,0,97,False,False,leather,blue,44.0,1 year,in stock,3 hours,0,0,1,0,fiber,50x39x14 mm,2023-08-01,11.0,0.8493179433368311
sw10432,fireboltt armor 3 stress monitoring,fireboltt,3239.0,4044,19,805,4.4,23627,9441,1.2,tft,440x390 pixels,10 days,202.0,ip67,5.0,android  ios,False,0,84,False,False,tpu,gold,53.0,2 year,in stock,2 hours,0,0,0,1,fiber,40x44x11 mm,2024-04-01,10.0,0.39958522029881066
sw10433,garmin instinct plus heart rate monitor,garmin,44063.0,66918,34,22855,4.6,25878,2804,2.2,amoled,368x333 pixels,4 days,541.0,ip67,5.3,ios,False,1,190,False,False,polycarbonate,red,58.0,2 year,out of stock,1 hours,0,1,1,0,metal,44x35x11 mm,2022-05-01,4.0,0.10835458690779813
sw10434,titan juxt 3 music control,titan,10407.0,16995,38,6588,4.2,44572,1865,1.8,oled,424x440 pixels,12 days,483.0,3atm,5.2,android,False,1,110,False,False,metal,silver,34.0,2 year,out of stock,1 hours,1,0,1,1,fiber,48x36x10 mm,2024-11-01,12.0,0.04184241227676568
sw10435,huami amazfit gts pro sleep tracking,huami,9673.0,17297,44,7624,4.0,9424,19470,1.6,amoled,370x384 pixels,11 days,420.0,5atm,5.2,ios,False,1,80,False,False,nylon,red,78.0,1 year,in stock,3 hours,0,1,0,0,fiber,42x36x13 mm,2022-05-01,11.0,2.0660016977928692
sw10436,fastrack reflex ultra sports modes,fastrack,1879.0,2589,27,710,4.6,22413,10681,1.2,tft,367x328 pixels,20 days,405.0,5atm,5.0,android,False,0,75,False,False,silicone,black,76.0,2 year,in stock,1 hours,1,0,1,0,metal,46x41x10 mm,2023-09-01,20.0,0.4765537857493419
